日期,淨尖峰供電能力(MW),尖峰負載(MW),備轉容量(MW),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,林口#1,林口#2,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,興達#1,興達#2,興達#3,興達#4,大林#1,大林#2,和平#1,和平#2,麥寮#1,麥寮#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),國光 #1,新桃#1,星彰#1,星元#1,嘉惠#1,豐德(#1-#2),協和 (#1-#4),大林(#3-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,水里,其他小水力,風力發電,太陽能發電
20180808,38683,36191,2492,6.89,381.473,332.826,0,0,96.7,96.7,93.5,93.1,75.6,21.3,52.8,52.3,51.8,52,52.5,52.3,52.3,51.6,49.1,53.1,47.6,47.8,52.1,52.4,75.7,76.5,60.1,60,56.7,56.8,57.1,147.4,441.3,175.7,180.6,105,93.6,89.5,43.9,59.9,49.2,51.2,68.4,96.3,103.8,0,0,13.6,3.6,2.8,6.7,5.6,4.8,0.5,1.9,0.5,24.7,50.8,2.8,0.8,3.1,2.3,0.3,15.1,7.6,94.5
20180809,38344,35872,2472,6.89,380.033,331.569,0,0,94.9,95.7,93.6,93.2,75.5,75.6,52.6,51.9,51.8,51.8,52.7,52.5,52.3,51.8,49.3,52.7,47.8,47.9,51.9,52.5,75.8,76.4,59.8,60,56.8,56.7,57.2,146.1,387.2,174,163,105,93.6,89.7,44.1,59.9,49.4,51.2,68.4,96.5,102.2,0,0,16.1,3.1,1.3,6.2,5.8,4.9,0.5,1.5,0.4,14.3,62,2.4,0.8,2.2,5.9,0.3,15.3,3.3,97.1
20180810,38376,36020,2356,6.54,379.108,330.762,0,0,94.2,92.9,94.2,93.5,75.5,75.6,52.6,51.8,51.7,51.9,52.2,52.5,52,52.1,49.3,52.7,47.8,47.7,52.8,52.9,75.6,76.4,59.7,60.1,56.8,56.7,0,148.6,409.5,204.9,179.1,104.9,93.6,89.5,44.4,59.9,49.4,51,68.4,96.2,102.4,0,0,16,3.5,2.4,2.6,2.2,1.5,0.5,1.3,0.3,14.7,74,2.9,0.8,3.2,6,0.3,14.2,4.1,93.3
20180811,35048,31721,3327,10.49,348.954,304.454,0,0,94.5,93.1,94,93.4,75.5,75.6,49.6,52.6,51.8,51.7,53.3,52.5,52.1,52,48.5,52.7,47.9,47.9,52,52.6,75.7,0,60.1,60,56.7,56.8,0,59.9,388.7,202.3,158.7,96.6,30.7,43.4,44.2,59.9,49.4,50.9,67.7,95.3,26.1,0,0,15.6,0,0,2.3,2.2,1.8,0.5,2.3,0.6,13.3,51.2,0.5,0.8,0,4.7,0.2,18,4.1,98.5
20180812,32669,30095,2574,8.55,328.497,286.605,0,0,79.9,96.9,94.5,94.1,75.4,75.7,52.4,52.3,50.8,51.7,53,52.5,52,51.8,49.6,52.2,47.5,47.8,52.5,52.9,75.7,0,56.3,57.2,56.7,56.9,0,57.1,410.2,194.3,170.2,92.3,93.6,44.7,45,0,0,51.2,0,97.7,25.9,0,0,15.6,0,0,1.5,1.5,1.3,0,1.3,0.3,38.4,75.3,3.9,0.8,4.2,4.1,0,21.9,0.4,0
20180813,37137,34739,2398,6.9,366.276,319.568,0,0,93.7,96.7,94,93.2,75.8,76,52.6,52.4,50.6,51.9,52.7,52.5,51.9,51.8,49,52,47.9,47.8,52.4,52.8,75.8,0,59.8,60,56.7,56.6,0,137,441,212.9,180.9,106.3,93.6,87.8,44.2,60.2,49.7,51,68.4,97.7,102.2,0,0,21.2,3.1,1.1,1.5,1.5,1.3,0.5,1.8,0.4,34.3,39.2,0.5,0.8,0.6,1.9,0.3,18.5,7.1,38
20180814,37179,34827,2352,6.75,367.15,320.33,0,0,96.8,96.8,94.3,93.7,75.5,75.8,52.9,52.5,51.8,51.6,53,52.5,51.9,51.8,49.8,52.4,48,47.8,52.3,52.6,75.8,0,60.1,60,56.7,56.8,0,104.1,439.2,216.1,192.3,105.5,53.9,88.4,44.7,59.4,48.2,50.8,68.5,97.4,102.7,0,0,15.7,2.6,3.2,1.5,1.5,1.3,0.5,2,0.6,16.5,58.2,0.7,0.8,0.2,2,0.2,19,3.7,84.2
20180815,36428,33954,2474,7.29,362.538,316.306,0,0,96.6,96.6,94.2,93.6,75.5,75.7,52.7,52.3,51.5,51.6,53.3,52.5,49.2,51.9,49.3,51.7,47.7,42.6,52.3,47,75.8,0,59.7,59.6,56.8,56.8,40.8,101.3,388.6,205.2,195.1,106.8,44.5,89.9,44.1,60.1,49.6,50.9,68.6,97.9,98.9,0,0,15,3,0.8,1.5,1.5,1.3,0.5,2.6,0.7,15.2,51.6,2.9,0.9,3.9,3.4,0.3,18.9,12.1,46.2
20180816,36643,34368,2275,6.62,365.157,318.59,0,0,96.7,96.7,94.5,94,75.5,75.7,53.2,52.4,50.2,51.7,52.9,52.4,52.1,51.1,49.8,51.9,47.7,47.9,52.1,52.3,75.8,0,60,60,56.7,56.7,57.2,90.3,410.7,176.4,181.5,105.9,53.9,89.4,43.5,60.1,49.6,51.1,68.6,95.8,44.1,0,0,15.1,3.1,0.7,5.4,3.9,2.9,2,2.9,0.9,36,82.7,3.3,1.1,3.1,7.1,0.3,18,8.7,83.4
20180817,37448,35182,2266,6.44,368.792,321.762,0,0,95.9,95.9,94.6,94.1,75.4,75.6,52.2,51.9,51.7,51.7,52.9,52.4,51.9,50.1,49.5,51.6,47.8,47.8,52.3,52,75.7,0,60.1,59.7,56.7,56.8,57.2,86.4,438.8,192.6,183.5,104.9,53.9,89.5,43.2,60.2,49.3,50.4,68.6,97.2,52.9,0,0,15.4,3,2.4,8,7.4,6.1,2,3.3,1.1,34.4,70.5,4.8,1.1,1.3,6.3,0.3,19.4,25.8,83.1
20180818,33763,30087,3676,12.22,337.459,294.425,0,0,96.9,96.9,94.6,94.1,75.4,75.6,18.9,52.2,51.6,51.9,52.3,52.5,52,51.6,49.4,51.7,47.9,47.9,52.3,53,75.7,0,60.1,60.1,56.7,56.8,57.2,55.7,365.7,202.2,128.5,93.3,17.1,39.5,0,60.2,45.1,45.5,66.3,88.9,26.2,0,0,15.2,1.6,2,5.9,5.3,4.5,0.5,2.3,0.8,0,45.7,3,1.3,0.2,4.3,0.2,21.4,7.3,46.1
20180819,31689,28654,3035,10.59,314.262,274.186,0,0,96.7,96.6,94.3,93.7,75.5,75.7,52.7,51.5,52.1,52,52.7,52.5,51.1,52,47.7,52.2,47.4,47.7,50.9,51.7,75.4,0,56.2,56.3,56.8,56.8,57.2,52,379.4,119.5,126.9,93.5,29.1,39.7,46.2,0,50.7,52.7,0,49.7,26.7,0,0,15.1,0,0,4.7,4.1,6.1,0.3,6.8,2.2,14.3,66.4,5.6,1.4,3.9,6.7,1,28.8,3.9,0
20180820,36747,34375,2372,6.9,355.196,309.901,0,0,96.7,96.6,94.4,93.9,75.5,75.8,52.7,52.2,51.5,51.7,18.6,52.4,51,52.2,48.5,50.9,47.6,47.8,52.1,52.3,75.4,0,60.1,60.1,56.7,56.7,57.2,89.8,427.4,203.8,169.2,106.4,53.9,89.5,44.5,60.2,49.6,51.3,68.4,99.7,71.1,0,0,14.1,3.2,2.8,6.4,6.4,6.3,3.5,8.8,4.1,15.9,62.9,4.8,1.5,4.3,7.6,0.9,14.9,1.2,60.1
20180821,36897,34675,2222,6.41,366.844,320.063,0,0,89.6,89.9,94,93.5,75.5,75.7,52.6,52.1,51.8,51.6,51.2,52.3,51.9,51.9,48,51.1,48,47.7,51.9,52.3,75.6,0,60.1,60.1,56.7,56.8,57.2,88.7,413.1,190.7,172.7,106.2,53.9,89.4,44.4,60.1,49.3,50.9,68.4,98.2,98,0,4,14.5,3.3,3.1,7.7,7.4,6.3,4,9.1,4,15,64.7,5.6,1.3,2.8,7.5,0.9,27.6,1.9,59.6
20180822,37148,34783,2365,6.8,368.883,321.842,0,0,96.2,96.3,93.9,93.3,75.4,75.6,52.6,51.9,51.7,51.7,51.2,52.4,52.3,51.9,48.5,52.3,47.8,47.7,51.8,52.1,75.6,0,59.8,59.9,56.9,56.7,57.2,96.1,418.2,190.3,162.9,106.4,53.9,89.7,44.3,60.2,49.7,51.1,68.4,98.9,129.7,0,0,15.4,4.1,7,6.9,6.3,6.3,4,7.3,3.5,14.2,46.8,5.2,1.2,3.9,6,0.8,31.5,7.1,46.5
20180823,36905,34745,2160,6.22,363.41,317.067,0,0,96.6,96.6,94.4,93.8,75.5,75.5,52.7,51.6,51.7,51.6,52.1,52.4,50.5,52,49.1,52.2,47.8,0,51.9,52.1,75.6,0,60.1,59.5,56.6,56.7,57.1,93.9,436.6,189.7,166.9,100.2,0,88.5,43.2,60,48.8,49.8,68.3,99.2,155,0,0,14.7,8.9,16.3,17.5,16.8,12.4,4,8.9,3.7,14.8,57,2.8,1.1,3.6,5.6,0.7,23.4,34.1,33.1
20180824,34004,30158,3846,12.75,331.715,289.414,0,0,96.9,97,94.7,94.2,75.5,75.7,7.5,52.3,51.8,51.8,20.7,52.5,52.2,51.8,48.9,52,47.8,16.8,52.4,52.3,75.6,0,60.1,60.1,56.7,56.7,57.3,79.9,383.8,182.9,120.3,97.2,0,45.1,45,60.1,50.8,52.4,67.5,49.8,26.4,0,0,14.6,1.2,1.1,6.9,9.6,12.8,1.5,8.9,4.4,33,79.2,2.2,1.2,2.1,0,1,21.5,12.6,0.4
20180825,32454,29174,3280,11.24,318.785,278.132,0,0,97.1,97,94.6,94.1,75.5,75.6,0,52.1,51.8,51.8,52.9,52.4,23,50.8,48.7,51.4,47.9,47.9,52.1,52.2,75.6,0,60.2,60,56.7,56.7,57.3,51.7,413.9,199.6,150.5,95.3,0,0,0,60.2,0,0,68.5,46.9,26.7,0,0,13.9,8.4,19.2,10.9,12.2,12.1,2,9.1,4.2,32.8,68.9,3,1.2,1.1,8,1.2,19.9,1.6,0
20180826,31095,28097,2998,10.67,303.468,264.768,0,0,97.2,97.1,94.2,93.6,75.4,75.7,52.7,52,51.5,51.9,53.3,52.5,52.2,51.9,49.6,52.8,47.4,47.6,51.9,51.9,75.4,23.8,56.8,56.8,32.8,35.2,34.6,54.4,388.5,167.2,149.4,92.1,15.4,45.4,45.5,0,0,0,0,0,26.5,0,0,13,7.8,11.5,9.5,10,10.4,4,7.2,3.4,33.9,68,4.8,1.2,3.7,7.1,1,20.4,2,0
20180827,36171,32329,3842,11.88,339.164,295.912,0,0,96.9,96.8,94.1,93.5,75.4,75.7,52.4,52.2,51.8,51.7,53.1,52.5,52,51.8,49.7,52.7,44.3,47.8,51.4,53,75.5,41.4,60.1,59.9,56.7,54.8,57.3,89.7,374.2,178,139.9,81.9,16.7,79.1,39.3,60.2,45,45.5,66.3,89.2,26.4,0,0,13.7,4.9,9.4,9.4,9.6,9.3,4,6.9,2.9,16.8,34.4,0.8,2.2,0,7.1,0.7,28.7,18.9,35.7
20180828,35990,31922,4068,12.74,340.574,297.143,0,0,96.8,96.8,94.2,93.4,75.6,75.7,38.5,51.3,51.1,51.9,52.7,52.4,52.3,52,47.5,52.8,47.4,47,52.6,48.4,75.6,57,60.2,60.1,56.8,56.8,57.4,91.8,367.5,179.7,138.5,96.3,16.7,39.5,38.9,60.1,45.1,45.5,66.2,91.8,26.6,0,1.1,13.2,0.6,2.3,10.5,11.5,10,4,2.5,1.3,26.5,34.9,5.6,3.2,4.3,8.1,0.2,22.3,10.5,36.3
20180829,35636,32109,3527,10.98,341.267,297.747,0,0,96.3,96.4,94.2,93.4,75.6,75.7,0,49.2,49.7,50.1,53.3,52.6,52.6,52,50.3,52.9,47.2,42.7,52.4,42.5,75.6,57.1,60.1,60.1,56.8,56.7,55.4,119,389.2,179.2,136.7,91,16.7,39.5,38.9,60.2,45.1,51.6,66.3,89.1,60.1,0,3.5,13.1,0,1.6,8.4,8.9,8.2,4,2.3,0.7,15.5,33.5,2.7,2.9,1.8,8,0.3,36.5,12.1,36.7
20180830,36284,31886,4398,13.79,339.521,296.224,0,0,97,97,94.2,93.4,75.7,75.7,52.7,52.5,51.7,51.8,53.3,48.3,52.6,51.9,50.3,52.8,47.2,44.9,52.3,43.5,75.6,76.4,60.1,60.1,14.6,56.8,57.4,141.8,382.6,185.3,122.9,105.4,16.7,45,45.5,60.1,0,51.2,66.1,49.7,57.3,0,0,12.5,5.7,3.8,8.6,9,7.9,2,2.8,1.1,11.7,46.3,2.3,2.3,1.9,8.1,0.2,24.2,8.5,36.9
20180831,36340,32264,4076,12.63,340.098,296.727,0,0,96.6,96.6,94,93.3,75.6,75.8,52.7,52.3,51.8,51.7,53.2,52.4,52.5,52,50.2,52.7,47.7,47.7,52.4,52.6,75.4,76.5,60.2,59.6,56.8,56.8,57.3,122.5,309.5,186.4,157.7,91.9,16.7,44.9,44.6,60.1,0,52.2,68.6,49.8,64.7,0,0,12.5,0,0,4.7,4,5.3,3.4,2.3,0.8,14.3,64.2,5.3,2.1,2.9,8,0.9,32.3,0.7,64
20180901,33138,28928,4210,14.55,323.766,306.718,0,0,97.1,59.5,94,93.3,75.5,75.7,52.6,0,52,52.1,53.2,52.5,52.5,52,50.6,52.7,47.8,47.6,52,52.9,75.5,76.4,60.2,60,56.8,56.7,57.3,45.8,314.8,141.9,143.7,84.7,16.7,39.4,0,59.7,0,45.3,65.9,44.4,26.2,,0,13,0,0,2.5,2.8,4.1,2,5.3,1.7,15.2,35,3.4,1.9,1.9,8.1,0.2,30.9,1.3,94.4
20180902,31238,28176,3062,10.87,311.172,294.787,0,0,97,97.1,94,93.3,75.5,75.7,52.6,0,51.8,52.1,53.6,52.6,52.3,51.9,20.6,53,47.8,47.9,52.3,52.6,75.4,76.5,56.4,57.3,32.8,56.8,49.5,49.4,344.4,141.2,154.1,100.1,16.7,0,45.5,0,50.3,0,0,100.5,26.1,,0,13.3,3.3,5.9,9.5,9.6,7.9,1.5,9.8,3.9,16,66.1,5.6,1.7,1.8,6.1,1,23.5,1.5,0
20180903,36670,33843,2827,8.36,356.349,337.585,0,0,97,97.2,94.3,93.6,75.6,75.6,52.8,0,51.8,51.9,52.8,52.5,52.5,52,49.5,52.5,46.4,47.9,52.3,52.6,75.6,76.5,60.2,60.1,56.7,56.8,57.3,111.8,333.6,206.5,139,102.3,21.4,89.6,43.6,60.2,49.9,51.4,68.4,97.3,26.1,,0,13.4,6.3,10.7,6.4,6.4,6.2,2,5.2,2.4,17.8,68.3,5,1.9,2.2,6.6,0.8,31.3,16.4,107.9
20180904,37448,35163,2285,6.5,375.154,355.4,0,0,97,97.1,94.3,93.7,75.5,75.7,52.7,0,51.9,52.1,52.9,52.5,52.6,52,50.7,53,48,46.1,52.4,52.3,75.4,76.6,60.1,60,56.8,56.6,57.3,115.7,424.1,203.7,142.2,106.9,53.8,89.4,43.6,60.2,49.5,51.2,68.5,96.8,44.7,,0,14.1,3.4,3.5,6.5,6.4,6.4,2,4.4,1.9,16.2,67.2,3.5,1.8,2.5,5.9,0.8,30.6,14.2,99.8
20180905,37512,35238,2274,6.45,380.514,360.478,0,0,96.9,97.1,94.1,93.5,75.5,75.7,48.3,0,51.7,51.8,53.1,52.5,52.4,51.9,50,52.2,47.5,47.6,52.5,52.4,75.7,76.6,60.1,60,56.8,56.7,57.3,114.1,440.6,203.9,149.1,106.9,53.9,89.5,44.6,60.1,50.1,51.7,68.6,96.5,72.3,,0,14.4,3.3,4.3,6.8,6.8,6.4,2,3.5,1,15.4,68.6,4.8,1.7,2.4,7.6,0.3,35,0.4,77.8
20180906,37273,34890,2383,6.83,377.006,357.154,0,0,96.9,97.1,94.1,93.3,75.5,75.6,52.6,0,52,52,52.8,52.1,52.4,51.7,47.9,51.3,47.6,47.2,52.4,52.7,75.5,76.6,60.1,59.7,56.8,56.4,57.3,112.7,425.4,215.7,151.8,106.3,53.8,89.5,44.8,60.2,49.8,51.2,68.1,98.5,66.7,,0,14.4,3.1,3.3,7.4,7.2,6.3,4,5.6,2.3,14.7,62.3,3.5,1.6,2.4,6.7,0.8,32,1,47.6
20180907,36905,34524,2381,6.9,372.136,352.541,0,0,96.6,96.5,94,93.3,75.5,75.6,49.7,0,51.9,52.1,52.9,52.6,52.4,51.7,48.6,51,47.7,47.6,51.9,42,75.6,76.6,60.1,60.1,56.8,56.3,57.3,111.6,399.5,210.8,144.3,107.2,47.8,88.5,43.8,60.1,49,51.1,65.9,96.7,63.2,,0,15.3,3.3,3.9,6.9,6.7,6.4,4,3.9,1.8,13.8,50,4.3,1.5,2.8,7,0.7,36.6,2.9,90.9
20180908,32633,29661,2972,10.02,334.112,316.519,0,0,96.6,96.8,94,93.2,75.5,75.7,52.7,0,51.9,52.2,53.4,52.5,52.3,51.7,49.9,52.1,47.6,47.9,52.4,50.3,75.3,76.6,60.1,60,56.7,56.2,57.3,45.1,303.1,202.9,139.5,97.9,16.7,44.6,0,60.2,50.2,0,0,49.3,26.7,,0,15,0,2.7,7.2,6.9,6.3,2,5.4,2.6,15.4,49.8,3.7,1.5,2.8,6.4,0.7,31.9,17.5,78.4
20180909,30523,26810,3713,13.85,302.999,287.045,0,0,91.1,97.3,94.2,93.6,75.5,75.7,52.7,0,51.8,52,53.3,52.5,52.3,51.8,50.3,45.5,47.7,48,52.4,52.6,75.6,76.6,56.3,56.3,37.3,52,57.4,51.3,254.2,184.9,86.9,101.3,16.7,0,46.9,0,0,52.2,0,0,13.6,,0,13.4,3.2,6.7,5.7,5.9,5.9,4,5.5,2.1,18.9,72.6,5.5,1.8,1.4,8.1,1,30.6,43.9,0
20180910,35212,31645,3567,11.27,335.9,318.212,0,0,97.4,97.5,94.3,93.6,75.4,75.6,52.5,0,51.7,51.6,53.3,52.4,52.1,51.8,50.2,50.6,47.2,47.8,52.2,52.1,75.6,76.6,60.1,60,56.8,56.7,57.3,116.9,255.1,193.3,71.2,99.8,31.9,55.7,46.3,60.2,50.3,51.1,68.6,99.1,26.6,,0,12.5,4.3,9.8,7.5,7.2,6.4,4,5.6,2.2,16.4,64.4,5.9,1.8,2.8,5.4,0.4,30.7,45,27.7
20180911,36386,33276,3110,9.35,356.845,338.054,0,0,97.8,97.9,94,93.2,75.5,75.7,52.5,0,51.7,51.8,52.1,52.4,52.1,51.7,49.3,51.8,47.6,45.7,52.5,52.6,75.5,74,60.2,60.1,56.7,56.7,57.3,116.8,347.9,205.2,121.2,95.2,16.7,88.4,44.3,60.1,50.2,51.5,68.4,98.5,26.8,,0,12.4,7,14.7,13.6,13.7,9.9,3.8,5.8,2.2,15,52.3,5.9,2.8,3.8,7,0.8,37.5,1.5,68.6
20180912,36431,34117,2314,6.78,366.046,346.771,0,0,97.6,97.8,93.8,92.9,75.6,75.6,52.6,0,0,52,52.3,52.6,52.4,51.8,49.8,51.8,47.5,47.7,52.3,52.4,75.3,76.5,60.1,60.1,56.8,56.7,57.3,121.9,354.4,217.1,140.3,100.5,48.4,90.5,45.1,60.2,50.3,51,68.5,97,59.9,,0,13.6,12.7,25,13.1,14,10,3.8,5.6,1.9,17.4,53.1,4.8,2.2,2.2,5.2,0.6,31,8.8,65.4
20180913,36902,34521,2381,6.9,370.062,350.576,0,0,95.1,97.6,93.9,93,75.6,75.7,52.6,0,0,52.3,52.4,52.5,52.5,51.8,50.1,51.8,46.5,47.7,52.4,52.5,75.5,76.5,60.1,60.1,56.7,56.6,57.3,109.6,404.9,206,124.2,106.7,53.9,89.8,43.6,60.2,50.2,51.2,68.4,97.2,117.9,,0,13.1,3.4,2.8,8,7.5,6.3,4,3.9,1.6,15.2,43,0,2,2.7,4.9,0.6,28,8.1,85
20180914,36939,34631,2308,6.66,371.851,352.271,0,0,97.6,97.8,94.1,93.2,75.6,75.6,52.7,0,0,52.2,52.8,52.5,52.5,51.9,49.7,51.8,47.2,47.5,52.5,52.6,56.2,76.5,60.1,60,56.7,56.5,57.3,111.3,350.1,213.9,141.4,104,53.9,89.9,43.8,59.7,49.7,50.6,68.5,95.6,135.7,,0,14.2,3,3.4,6.4,5.8,4.8,4,5.3,1.9,13.5,54,5,1.7,3.5,5.1,0.8,27.6,19,103.4
20180915,32429,29281,3148,10.75,335.877,318.191,0,0,97.9,98,94.1,93.3,75.6,75.7,52.6,0,0,52.2,52.7,52.6,52.3,51.8,49.9,50.8,46.7,42.8,52.5,47.2,75.6,21.8,60.2,60.1,56.7,56.7,57.3,52,349.6,153.5,154,100.2,19.6,0,9.7,60.2,0,51.1,68.4,98.6,26.1,,0,13.8,5.3,11.5,5.9,5,4.7,4,2.7,0.9,28.3,82.1,5.6,0.2,9.2,4.9,0,27.8,14,0.5
20180916,31957,28947,3010,10.4,318.079,301.331,0,0,98.1,98.3,93.9,92.9,75.7,75.7,52.6,0,0,52.1,52.4,52.5,52.3,51.7,49.5,52.7,47.2,47.3,47.6,52.1,75.4,76.3,56.2,56.3,51.8,36.2,57.4,46.4,331.7,138.6,142.8,107.4,48.9,0,45.5,0,50.3,51.9,0,99.4,26.6,,0,13.6,10.8,20.8,14.8,14.3,9.9,4,2.3,0.6,20,71.9,0,0.2,9.4,6.6,0,22,0.9,0
20180917,37448,35098,2350,6.7,368.839,349.418,0,0,97.4,97.6,93.9,93,75.7,75.7,52.9,0,0,51.9,52.5,52.5,52.2,51.7,49.2,52.7,47.8,47.8,52,52,75.6,76.3,60.1,60,56.8,56.8,57.3,133,392.1,212.7,145.9,94.9,53.9,90.5,44.1,60.2,50.2,51.6,68.5,97.1,101.5,,0,13.8,12,23.8,15,14.4,10.2,4,1.6,0.4,14.4,49,0,0.1,9.4,4.9,0,27.9,3.5,82.2
20180918,37731,35327,2404,6.8,381.095,361.028,0,0,97.3,97.4,94.3,93.5,75.6,75.6,52.9,0,0,51.7,52.4,52.5,52.4,51.7,49,52.4,47.9,47.2,52,52.4,75.4,76.3,60.1,60.1,56.8,56.8,57.3,117.3,385.9,209.1,147,106.8,83.3,90,43.2,60.1,50.4,51.9,68.4,96,101.6,,3.3,14.5,9.9,18.4,14.5,13.9,9.8,4,1.6,0.4,14.6,50.5,4.2,0.1,9.4,4.6,0,32.1,4.4,86.6
20180919,37394,34991,2403,6.87,379.265,359.295,0,0,97.3,97.4,94,70.4,75.5,75.6,52.9,0,0,52.2,52.5,52.5,52.3,51.8,48.5,52.3,47.8,47.8,51.9,52.5,75.5,76.2,60.1,60.1,56.8,56.6,57.3,122.7,388.8,209.7,150,97.7,93.6,90.3,44.3,60,50,51.3,68.5,97.4,100.6,,0.3,13.9,13.3,16.6,14.7,14.1,9.9,3.4,1.6,0.4,15.1,48,5.6,0.2,9.6,4.5,0,31,2.1,83.4
20180920,37276,35019,2257,6.44,378.609,358.672,0,0,96.8,97,94,93.8,75.5,75.6,52.9,0,0,52.3,52.4,52.5,50.4,52,48.6,51.7,47.9,47.3,52,52.2,75.4,0,60.2,59.9,56.9,56.8,57.4,116.1,414.7,210.7,134.9,105.8,93.6,90.4,44.9,60,50.2,51.7,68.5,96.8,122.1,,0,14.9,10.9,21.8,14.5,14.1,9.9,3,6,2,20.3,47.4,5.6,0.1,5.3,5.6,0.7,28.2,1,96.7
20180921,37296,34892,2404,6.89,376.558,356.73,0,0,96.9,97,93.9,93.8,75.5,75.7,52.9,0,0,52.3,52.4,52.4,51.8,52,49,52.7,47.6,47.8,51.9,52.6,75.6,0,60.2,59.7,56.6,56.7,57.4,107.6,406.8,214.1,139.3,106.6,68,90.4,44.4,60,50,51.6,68.6,95.8,135.7,,0,14.3,7.1,17,14.9,13.9,9.9,3.2,6.5,2.4,14.7,51.7,5.6,3.1,4.6,5.4,0.8,33,2.7,94
20180922,32841,30272,2569,8.49,342.703,324.657,0,0,96.6,96.7,93.8,93.8,75.5,75.6,53,0,16.3,52,52.4,52.4,51.9,52,49,52.7,47.6,47.8,52.3,52.7,75.6,0,56.5,0,56.7,56.7,57.4,45,404.7,133.7,144.2,106.4,14,44.9,45,0,50.1,51.1,68.5,95.5,25.9,,0,14.3,4.2,6.6,9,7.7,6.2,3.2,6.4,2.4,14.8,65.7,5.6,3.2,3.9,2.9,0.7,33.9,6.2,103.5
20180923,30594,27876,2718,9.75,320.887,303.991,0,0,97.4,97.4,94.2,94.1,75.5,75.6,53,0,51.7,51.9,52.4,52.5,51.9,51.9,49.3,49.7,47.9,48.1,52.4,52.8,75.5,0,56.4,0,37.8,26.2,57.3,45.4,407.2,138.1,146.9,107,28.3,0,45.8,0,50.2,0,0,49.2,41.3,,0,15.2,3.5,8.5,7.7,6.6,6,3.4,6.3,3.1,38.3,89,5.6,3.2,6.5,3.6,1.1,26,12.5,0.5
20180924,30592,27223,3369,12.38,309.14,292.862,0,0,97.4,90.4,94.2,94.1,75.6,75.7,53,0,51.7,51.9,52.5,52.5,52.1,51.9,50.4,52.8,47.9,47.8,52.5,52.9,75.3,37.7,56.4,0,37.8,26.3,57.4,49.4,296.9,201.3,130.4,88.1,14,0,38.9,0,47.8,0,0,91.4,25.9,,0,14.3,9.2,7.2,7.8,6.6,5.8,3.6,6.9,3.1,14.3,47.9,5.6,3.2,4,2.9,1,29.5,49.3,0
20180925,36686,32749,3937,12.02,347.48,329.183,0,0,96.8,96.8,94.1,93.7,75.7,75.6,52.9,0,51.8,52,53.3,52.5,52.2,52.2,49,52.8,48,47.8,52.1,52.6,75.6,76.3,59.8,60.2,56.8,56.8,57.3,125.6,329.3,200.5,130,87.6,14,39.7,45.1,59.9,49.7,50.7,66.3,98.4,26,,0,13.2,6.2,11.4,6.5,5.3,5.7,3.8,7.2,3.2,14.3,32.9,5.6,3.2,4.9,3.8,0.7,31.3,52.2,80.7
20180926,35834,31949,3885,12.16,348.654,330.295,0,0,97.1,97.1,93.8,93.8,75.6,75.6,52.9,0,51.9,51.8,52.4,52.4,52,52,49.8,52.8,47.7,47.9,51.9,52.6,75.7,76.4,60.2,60.2,56.7,56.8,57.4,128.1,283.3,185.1,134,94.2,0,45.6,46.6,60,45.2,51.4,66.3,88.9,26,,0,12.7,3.2,5.7,4.8,4.1,3.5,3.8,6.1,1.6,14.3,31.9,5.6,3.2,3.6,3.9,0.7,35.4,49.7,80.7
20180927,36176,31946,4230,13.24,347.09,328.814,0,0,97.3,97.3,93.7,93.7,75.7,75.6,52.9,0,51.7,51.6,52.7,52.2,52.1,52.1,49,51.7,48.1,48,52.5,52.6,75.5,76.3,59.9,60.2,56.7,56.7,57.4,121.2,245.2,201.4,110.4,92.5,0,44.7,45.7,59.9,49.9,51.1,68,96.4,26.3,,0,12.5,6.4,13,6.5,5.3,4.9,3.3,7.3,2.7,14.2,45.1,5.6,3.2,4,4,0.7,35.1,50.5,85.3
20180928,35567,31510,4057,12.88,341.958,323.951,0,0,97.3,97.3,93.8,93.8,75.6,75.7,53,0,51.8,51.7,52.6,52.3,52.2,51.5,49,52.8,47.7,47.8,52.5,52.6,75.6,76.3,0,60.2,56.8,56.9,57.3,123.1,266.1,209.9,85.6,99.4,0,42.5,43.6,59.3,48.8,50.6,66.6,94.5,26.3,,0,12.5,4.4,8.5,6.3,5,5.1,4,5.6,1.8,30.1,51.9,5.6,3.1,3.1,1.8,0.2,35.2,48.2,83.3
